inventor,inventorLabel,genderLabel,countryLabel
http://www.wikidata.org/entity/Q61744830,Georg Essl III.,masculin,Autriche
http://www.wikidata.org/entity/Q63140386,John Thorp,masculin,États-Unis
http://www.wikidata.org/entity/Q64624199,Charles H. Frazer,masculin,États-Unis
http://www.wikidata.org/entity/Q61851704,Edgar Hynes Thompson,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q62442548,Kasper Blond,masculin,Cisleithanie
http://www.wikidata.org/entity/Q63374086,John Ritty,masculin,États-Unis
http://www.wikidata.org/entity/Q63374083,Louis W. Parker,masculin,États-Unis
http://www.wikidata.org/entity/Q63374463,Howard S. Jones,masculin,États-Unis
http://www.wikidata.org/entity/Q63374583,Welton I. Taylor,masculin,États-Unis
http://www.wikidata.org/entity/Q63374672,Robert H. Willson,masculin,États-Unis
http://www.wikidata.org/entity/Q63375118,Clarence Kemp,masculin,États-Unis
http://www.wikidata.org/entity/Q64918247,Jean-Louis Périn,masculin,France
http://www.wikidata.org/entity/Q63375458,Gary D. Sharp,masculin,États-Unis
http://www.wikidata.org/entity/Q63375463,John H. Silliker,masculin,États-Unis
http://www.wikidata.org/entity/Q61854858,Inty Grønneberg,masculin,Équateur
http://www.wikidata.org/entity/Q63375852,John Birden,masculin,États-Unis
http://www.wikidata.org/entity/Q63375958,Charles W. Tyson,masculin,États-Unis
http://www.wikidata.org/entity/Q63376095,Field Howard Winslow,masculin,États-Unis
http://www.wikidata.org/entity/Q63376732,Graham J. Durant,masculin,États-Unis
http://www.wikidata.org/entity/Q63376900,Sheldon Kaplan,masculin,États-Unis
http://www.wikidata.org/entity/Q63376987,George Hulett,masculin,États-Unis
http://www.wikidata.org/entity/Q63377570,Rollin Henry White,masculin,États-Unis
http://www.wikidata.org/entity/Q63093238,Albert Krank,masculin,Finlande
http://www.wikidata.org/entity/Q64825385,Samaira Mehta,féminin,États-Unis
http://www.wikidata.org/entity/Q61062609,Antal Both,masculin,Hongrie
http://www.wikidata.org/entity/Q63202753,Tibor Rübner,masculin,Israël
http://www.wikidata.org/entity/Q61355819,Peter Pavšič,masculin,république fédérative socialiste de Yougoslavie
http://www.wikidata.org/entity/Q63100490,Ernest Michaux,masculin,France
http://www.wikidata.org/entity/Q61963248,Manuel M. Baizer,masculin,États-Unis
http://www.wikidata.org/entity/Q111844182,Armand Callaud,masculin,France
http://www.wikidata.org/entity/Q111813962,Q111813962,masculin,Russie
http://www.wikidata.org/entity/Q110971722,László Zelenka,masculin,Hongrie
http://www.wikidata.org/entity/Q111922406,Q111922406,masculin,Bachkirie
http://www.wikidata.org/entity/Q110614289,Pierre Verdon,masculin,France
http://www.wikidata.org/entity/Q110891738,Jarl Jensen,masculin,États-Unis
http://www.wikidata.org/entity/Q110344112,Aleksandr Levin,masculin,Russie
http://www.wikidata.org/entity/Q110525596,Theodor Kolobow,masculin,États-Unis
http://www.wikidata.org/entity/Q110805401,Frederick de Moleyns,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q111784116,Q111784116,masculin,Bachkirie
http://www.wikidata.org/entity/Q110808643,Evgeny Verner,masculin,France
http://www.wikidata.org/entity/Q110622721,Rufus Lenoir Patterson,masculin,États-Unis
http://www.wikidata.org/entity/Q111165222,Thomas Fleming Bergin,masculin,Irlande
http://www.wikidata.org/entity/Q112513029,Douglas S. Clark,masculin,États-Unis
http://www.wikidata.org/entity/Q111659976,Henry Pelouze De Forest,masculin,États-Unis
http://www.wikidata.org/entity/Q112605955,Pavel Yurkevich,masculin,Russie
http://www.wikidata.org/entity/Q110811521,T. A. Boor,masculin,États-Unis
http://www.wikidata.org/entity/Q111968634,Gaydar Minhacef,masculin,Russie
http://www.wikidata.org/entity/Q110942889,Johan Poul Sørensen,masculin,Royaume du Danemark
http://www.wikidata.org/entity/Q112432762,Tamás Kemény,masculin,Hongrie
http://www.wikidata.org/entity/Q112151802,Georges Aboilard,masculin,France
http://www.wikidata.org/entity/Q110728800,Philip V. Palmquist,masculin,États-Unis
http://www.wikidata.org/entity/Q110453954,Guido Gay,masculin,Italie
http://www.wikidata.org/entity/Q110454695,Werner Söderström,masculin,Finlande
http://www.wikidata.org/entity/Q112071980,Russell Sylvanus Penniman,masculin,États-Unis
http://www.wikidata.org/entity/Q112354304,Arthur R. Goldsby,masculin,États-Unis
http://www.wikidata.org/entity/Q111813962,Q111813962,masculin,Bachkirie
http://www.wikidata.org/entity/Q110808737,Mikhail Verner,masculin,Empire russe
http://www.wikidata.org/entity/Q110808643,Evgeny Verner,masculin,Empire russe
http://www.wikidata.org/entity/Q110182643,Rupert Harry Colin Loof,masculin,Australie
http://www.wikidata.org/entity/Q111580069,Marianne Bendl,féminin,empire d'Autriche
http://www.wikidata.org/entity/Q112448888,Garik Markarian,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q112629222,Žak Feliksovič Jakobin,masculin,Union soviétique
http://www.wikidata.org/entity/Q112629222,Žak Feliksovič Jakobin,masculin,Russie
http://www.wikidata.org/entity/Q110556154,Ferdinand Charles Honoré Philippe d'Esterno,masculin,France
http://www.wikidata.org/entity/Q111871943,Q111871943,masculin,Russie
http://www.wikidata.org/entity/Q111596742,Abraham M. Erichsen,masculin,Norvège
http://www.wikidata.org/entity/Q111790411,Apollos Kinsley,masculin,États-Unis
http://www.wikidata.org/entity/Q112539902,John Hoke,masculin,États-Unis
http://www.wikidata.org/entity/Q112540212,Jan Voda,masculin,Tchécoslovaquie
http://www.wikidata.org/entity/Q111889733,Frank Gloor,masculin,Suisse
http://www.wikidata.org/entity/Q110290984,Taysir Nayfeh,masculin,États-Unis
http://www.wikidata.org/entity/Q111968634,Gaydar Minhacef,masculin,Bachkirie
http://www.wikidata.org/entity/Q110476257,Eiman Al-Hamad,féminin,Qatar
http://www.wikidata.org/entity/Q111580069,Marianne Bendl,féminin,Cisleithanie
http://www.wikidata.org/entity/Q110479470,Muriel Howorth,féminin,Royaume-Uni
http://www.wikidata.org/entity/Q110425002,Q110425002,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q110567925,Benjamin Houllier,masculin,France
http://www.wikidata.org/entity/Q110631983,Edme Poterat,masculin,royaume de France
http://www.wikidata.org/entity/Q112377093,Carl Bjorn Braestrup,masculin,États-Unis
http://www.wikidata.org/entity/Q112629222,Žak Feliksovič Jakobin,masculin,royaume de Yougoslavie
http://www.wikidata.org/entity/Q111020990,Antonio Peral Hernández,masculin,Espagne
http://www.wikidata.org/entity/Q110763902,Osmo Suovaniemi,masculin,Finlande
http://www.wikidata.org/entity/Q112189873,Jonus Goldstein,masculin,États-Unis
http://www.wikidata.org/entity/Q110209708,Abram Derenkovskii,masculin,Union soviétique
http://www.wikidata.org/entity/Q110939640,Donald Wetzel,masculin,États-Unis
http://www.wikidata.org/entity/Q112194310,Gerhard Winter,masculin,Autriche
http://www.wikidata.org/entity/Q111178063,Archil Betaneli,masculin,Union soviétique
http://www.wikidata.org/entity/Q111178063,Archil Betaneli,masculin,Géorgie
http://www.wikidata.org/entity/Q110290984,Taysir Nayfeh,masculin,État de Palestine
http://www.wikidata.org/entity/Q110479470,Muriel Howorth,féminin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q112629222,Žak Feliksovič Jakobin,masculin,Cisleithanie
http://www.wikidata.org/entity/Q111589437,Q111589437,masculin,Empire russe
http://www.wikidata.org/entity/Q111812660,Joaquina García García,féminin,Espagne
http://www.wikidata.org/entity/Q110897527,Konstantine Kamkamidze,masculin,Union soviétique
http://www.wikidata.org/entity/Q110897527,Konstantine Kamkamidze,masculin,Géorgie
http://www.wikidata.org/entity/Q111871943,Q111871943,masculin,Bachkirie
http://www.wikidata.org/entity/Q112021025,J. J. Couch,masculin,États-Unis
http://www.wikidata.org/entity/Q112512618,Emanuel Holek,masculin,Tchécoslovaquie
http://www.wikidata.org/entity/Q112110925,George Henry Daniels,masculin,États-Unis
http://www.wikidata.org/entity/Q111922406,Q111922406,masculin,Russie
http://www.wikidata.org/entity/Q112115288,José Luis Ayuso Fernández,masculin,Espagne
http://www.wikidata.org/entity/Q112569959,Andrey Byushgens,masculin,Russie
http://www.wikidata.org/entity/Q110686537,Melville Yauch,masculin,États-Unis
http://www.wikidata.org/entity/Q112116605,Jean-Pierre Albert Galibert,masculin,France
http://www.wikidata.org/entity/Q111784116,Q111784116,masculin,Russie
http://www.wikidata.org/entity/Q112399976,Mohammed A. Dahleh,masculin,États-Unis
http://www.wikidata.org/entity/Q112511694,Q112511694,masculin,Tchécoslovaquie
http://www.wikidata.org/entity/Q110235352,Ferdinand Van Dorn,masculin,États-Unis
http://www.wikidata.org/entity/Q112033431,August Charles Fruehauf,masculin,États-Unis
http://www.wikidata.org/entity/Q112312357,Samuel Rust,masculin,États-Unis
http://www.wikidata.org/entity/Q110322786,Faisal AlSugair,masculin,Arabie saoudite
http://www.wikidata.org/entity/Q111338421,Isak Wahlstedt,masculin,Finlande
http://www.wikidata.org/entity/Q111338493,Gabriel Grönlund,masculin,Finlande
http://www.wikidata.org/entity/Q111829741,Aare Baumer,masculin,Estonie
http://www.wikidata.org/entity/Q111036494,Gerrit Willem Boland,masculin,Royaume des Pays-Bas
http://www.wikidata.org/entity/Q110223989,Mathias Reinscher,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q111649594,Sandor Markon,masculin,Hongrie
http://www.wikidata.org/entity/Q111342391,Joseph Oppenheimer,masculin,Allemagne
http://www.wikidata.org/entity/Q112194310,Gerhard Winter,masculin,Cisleithanie
http://www.wikidata.org/entity/Q112583875,George J. Altham,masculin,États-Unis
http://www.wikidata.org/entity/Q110721543,Rafig Mehdiyev,masculin,Azerbaïdjan
http://www.wikidata.org/entity/Q110721543,Rafig Mehdiyev,masculin,Union soviétique
http://www.wikidata.org/entity/Q111146792,Willie Morrow,masculin,États-Unis
http://www.wikidata.org/entity/Q111803583,Q111803583,masculin,Union soviétique
http://www.wikidata.org/entity/Q111803583,Q111803583,masculin,Russie
http://www.wikidata.org/entity/Q111464718,Martin Kornberger,masculin,Allemagne
http://www.wikidata.org/entity/Q112399976,Mohammed A. Dahleh,masculin,État de Palestine
http://www.wikidata.org/entity/Q44699619,Monika Dahlstrand,féminin,Suède
http://www.wikidata.org/entity/Q44055365,Q44055365,masculin,Union soviétique
http://www.wikidata.org/entity/Q49136195,Miguel Eyquem Astorga,masculin,Chili
http://www.wikidata.org/entity/Q44703968,Gunilla Alsiö,féminin,Suède
http://www.wikidata.org/entity/Q44057801,Q44057801,masculin,Union soviétique
http://www.wikidata.org/entity/Q44057801,Q44057801,masculin,Ukraine
http://www.wikidata.org/entity/Q44058441,Q44058441,masculin,Ukraine
http://www.wikidata.org/entity/Q44058483,Q44058483,masculin,Ukraine
http://www.wikidata.org/entity/Q50382140,Candelaria Pérez,féminin,Espagne
http://www.wikidata.org/entity/Q47524717,George Alfred Mitchell,masculin,États-Unis
http://www.wikidata.org/entity/Q52295101,Ed Headrick,masculin,États-Unis
http://www.wikidata.org/entity/Q47148507,Vladimir Shekhovtsov,masculin,Union soviétique
http://www.wikidata.org/entity/Q47148507,Vladimir Shekhovtsov,masculin,Ukraine
http://www.wikidata.org/entity/Q47141563,Edvard Sitar,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q47240190,Aristide Staderini,masculin,États pontificaux
http://www.wikidata.org/entity/Q47240190,Aristide Staderini,masculin,royaume d'Italie
http://www.wikidata.org/entity/Q50687213,Maria de Betancourt y Molina,féminin,Espagne
http://www.wikidata.org/entity/Q47644269,Miles Vincent Sullivan,masculin,États-Unis
http://www.wikidata.org/entity/Q47162830,Justin B. Ries,masculin,États-Unis
http://www.wikidata.org/entity/Q48953835,Anatoly Levin,masculin,Union soviétique
http://www.wikidata.org/entity/Q47141563,Edvard Sitar,masculin,royaume de Yougoslavie
http://www.wikidata.org/entity/Q47470339,Masatarō Shibata,masculin,Japon
http://www.wikidata.org/entity/Q52669431,Dorel Cernomazu,masculin,Roumanie
http://www.wikidata.org/entity/Q47199339,Peter Biro,masculin,Suisse
http://www.wikidata.org/entity/Q50698748,Sylwia Rodziewicz-Motowidło,féminin,Pologne
http://www.wikidata.org/entity/Q51854193,Gregory Stephanopoulos,masculin,États-Unis
http://www.wikidata.org/entity/Q48851129,Roman Rieger,masculin,Pologne
http://www.wikidata.org/entity/Q48851129,Roman Rieger,masculin,Ukraine
http://www.wikidata.org/entity/Q46982012,Serhij Stankevytsj,masculin,Ukraine
http://www.wikidata.org/entity/Q43981355,Eugen Reisz,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q50384336,Nancy Johnson (inventrice),féminin,États-Unis
http://www.wikidata.org/entity/Q48469713,Guiorgui Tskhovrebadze,masculin,Géorgie
http://www.wikidata.org/entity/Q47666094,Gustave Girrane,masculin,France
http://www.wikidata.org/entity/Q50383726,Frank Fowler Loomis,masculin,États-Unis
http://www.wikidata.org/entity/Q52450707,Alice H. Parker,féminin,États-Unis
http://www.wikidata.org/entity/Q44636129,Iréne Grahn,féminin,Suède
http://www.wikidata.org/entity/Q53502855,Max Jaffé,masculin,Cisleithanie
http://www.wikidata.org/entity/Q47470339,Masatarō Shibata,masculin,empire du Japon
http://www.wikidata.org/entity/Q45927194,Magnus Merck,masculin,royaume de Prusse
http://www.wikidata.org/entity/Q46993761,Aleksandr Batchelis,masculin,Union soviétique
http://www.wikidata.org/entity/Q48976660,Emile George Perrot,masculin,États-Unis
http://www.wikidata.org/entity/Q48325747,Vladimir Marković,masculin,Slovénie
http://www.wikidata.org/entity/Q47141563,Edvard Sitar,masculin,république fédérative socialiste de Yougoslavie
http://www.wikidata.org/entity/Q48867977,Mestre Molina,masculin,Brésil
http://www.wikidata.org/entity/Q45134164,James Leffel,masculin,États-Unis
http://www.wikidata.org/entity/Q48764232,Yoshitada Minami,masculin,Japon
http://www.wikidata.org/entity/Q51880217,Edith Klemperer,féminin,États-Unis
http://www.wikidata.org/entity/Q51880217,Edith Klemperer,féminin,Autriche
http://www.wikidata.org/entity/Q52816051,William Hoskins,masculin,États-Unis
http://www.wikidata.org/entity/Q48753939,Q48753939,masculin,Japon
http://www.wikidata.org/entity/Q47453276,Aleksandr Inozemtsev,masculin,Union soviétique
http://www.wikidata.org/entity/Q47453276,Aleksandr Inozemtsev,masculin,Russie
http://www.wikidata.org/entity/Q48880195,Jefferson Spivey,masculin,États-Unis
http://www.wikidata.org/entity/Q47495592,Mariano Díez Tobar,masculin,Espagne
http://www.wikidata.org/entity/Q47002505,Arseny Mironov,masculin,Union soviétique
http://www.wikidata.org/entity/Q47002505,Arseny Mironov,masculin,Russie
http://www.wikidata.org/entity/Q52993168,John Mitchell,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q53502855,Max Jaffé,masculin,grand-duché de Mecklembourg-Schwerin
http://www.wikidata.org/entity/Q48780768,Toshinori Kumagai,masculin,Japon
http://www.wikidata.org/entity/Q47420852,Nicolás Crozat Sempere,masculin,Espagne
http://www.wikidata.org/entity/Q48340602,Ferenc Veress,masculin,Hongrie
http://www.wikidata.org/entity/Q52134675,Aubrey Kruger,masculin,Afrique du Sud
http://www.wikidata.org/entity/Q46993761,Aleksandr Batchelis,masculin,Empire russe
http://www.wikidata.org/entity/Q54292328,Chūjirō Suzuki,masculin,Japon
http://www.wikidata.org/entity/Q47101301,Tahir Shamsi,masculin,Pakistan
http://www.wikidata.org/entity/Q49499397,Stéphane Sainson,masculin,France
http://www.wikidata.org/entity/Q47035029,Hans Peter Nielsen,masculin,États-Unis
http://www.wikidata.org/entity/Q44287975,Ludvig Fredrik Lindberg,masculin,Suède
http://www.wikidata.org/entity/Q47011131,Florence Parpart,féminin,États-Unis
http://www.wikidata.org/entity/Q48315428,Carl Junack,masculin,Allemagne
http://www.wikidata.org/entity/Q52008316,Ed Tietjens,masculin,Royaume des Pays-Bas
http://www.wikidata.org/entity/Q52612332,Anna Mangin,féminin,États-Unis
http://www.wikidata.org/entity/Q47002505,Arseny Mironov,masculin,Russie soviétique
http://www.wikidata.org/entity/Q45815514,Marius Sivertsen,masculin,Royaume du Danemark
http://www.wikidata.org/entity/Q48688202,Heather Bowerman,féminin,États-Unis
http://www.wikidata.org/entity/Q47506764,Áron Molnár,masculin,Hongrie
http://www.wikidata.org/entity/Q51880217,Edith Klemperer,féminin,Cisleithanie
http://www.wikidata.org/entity/Q47505922,Aran Safir,masculin,États-Unis
http://www.wikidata.org/entity/Q50841955,Anna Julie Heilborn,féminin,Suède
http://www.wikidata.org/entity/Q48429736,Mikhail Dundua,masculin,Union soviétique
http://www.wikidata.org/entity/Q48429736,Mikhail Dundua,masculin,Géorgie
http://www.wikidata.org/entity/Q47216214,Gregorio Guerrero Laplaza,masculin,Espagne
http://www.wikidata.org/entity/Q50377839,Sarah Mather,féminin,États-Unis
http://www.wikidata.org/entity/Q52152431,Miguel Ferro Caaveiro,masculin,Espagne
http://www.wikidata.org/entity/Q47510433,Erik L Rinman,masculin,Suède
http://www.wikidata.org/entity/Q52154075,Louis Cossin,masculin,France
http://www.wikidata.org/entity/Q52155007,Louis Amédée Mante,masculin,France
http://www.wikidata.org/entity/Q44058152,Sergueï Kavoun,masculin,Union soviétique
http://www.wikidata.org/entity/Q44058152,Sergueï Kavoun,masculin,Ukraine
http://www.wikidata.org/entity/Q47963253,John H. B. Latrobe,masculin,États-Unis
http://www.wikidata.org/entity/Q44058216,Dmytro Prykhodko,masculin,Ukraine
http://www.wikidata.org/entity/Q44184690,Elis Lindén,masculin,Suède
http://www.wikidata.org/entity/Q52159124,Warren P. Mason,masculin,États-Unis
http://www.wikidata.org/entity/Q47453595,Vitaly Goryachev,masculin,Union soviétique
http://www.wikidata.org/entity/Q47453595,Vitaly Goryachev,masculin,Russie
http://www.wikidata.org/entity/Q47453447,Manfred Held,masculin,Allemagne
http://www.wikidata.org/entity/Q49808724,Nellie Brown Mitchell,féminin,États-Unis
http://www.wikidata.org/entity/Q51543874,Q51543874,masculin,Lettonie
http://www.wikidata.org/entity/Q19309985,Thomas Emde,masculin,Allemagne
http://www.wikidata.org/entity/Q18716235,William Joseph Still,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q19913123,Joseph Lechleider,masculin,États-Unis
http://www.wikidata.org/entity/Q18720127,Mario Celso,masculin,Italie
http://www.wikidata.org/entity/Q19664007,Magdalena Villaruz,féminin,Philippines
http://www.wikidata.org/entity/Q19840119,Francis F. Lee,masculin,États-Unis
http://www.wikidata.org/entity/Q19317912,Édouard Legille,masculin,Luxembourg
http://www.wikidata.org/entity/Q19664510,Emily C. Duncan,féminin,États-Unis
http://www.wikidata.org/entity/Q18977594,Károly Kucses,masculin,Hongrie
http://www.wikidata.org/entity/Q19660933,Federico Molero,masculin,Espagne
http://www.wikidata.org/entity/Q18977743,Greg Barreto,masculin,États-Unis
http://www.wikidata.org/entity/Q19934202,Evgen Kansky,masculin,république fédérative socialiste de Yougoslavie
http://www.wikidata.org/entity/Q18740348,Nikolai Volchek,masculin,Union soviétique
http://www.wikidata.org/entity/Q19299440,Rudolf Krziwanek,masculin,Cisleithanie
http://www.wikidata.org/entity/Q19587525,Charles Jaques Rossignol,masculin,France
http://www.wikidata.org/entity/Q19666136,Edward Two-Two,masculin,États-Unis
http://www.wikidata.org/entity/Q19249903,Howard C. Hawkins,masculin,États-Unis
http://www.wikidata.org/entity/Q19757452,William Plummer,masculin,États-Unis
http://www.wikidata.org/entity/Q18716080,William Addis,masculin,royaume de Grande-Bretagne
http://www.wikidata.org/entity/Q19906889,Vladimir Spitsyn,masculin,Empire russe
http://www.wikidata.org/entity/Q18711513,Jacques Vandier,masculin,France
http://www.wikidata.org/entity/Q18716080,William Addis,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q19908993,Vasily Pyatov,masculin,Empire russe
http://www.wikidata.org/entity/Q19758104,Rudolf Schmidt,masculin,Suisse
http://www.wikidata.org/entity/Q19840119,Francis F. Lee,masculin,république de Chine
http://www.wikidata.org/entity/Q18911152,Lillie Eginton Warren,féminin,États-Unis
http://www.wikidata.org/entity/Q19502508,Hans Wenking,masculin,Allemagne
http://www.wikidata.org/entity/Q19502633,Horst Veith,masculin,Allemagne
http://www.wikidata.org/entity/Q19840119,Francis F. Lee,masculin,république populaire de Chine
http://www.wikidata.org/entity/Q18720127,Mario Celso,masculin,royaume d'Italie
http://www.wikidata.org/entity/Q18910947,Plimmon Henry Dudley,masculin,États-Unis
http://www.wikidata.org/entity/Q18911439,William Francis Channing,masculin,États-Unis
http://www.wikidata.org/entity/Q18818469,Kōki Takusari,masculin,Japon
http://www.wikidata.org/entity/Q18912108,George Escol Sellers,masculin,États-Unis
http://www.wikidata.org/entity/Q19597997,Henry Mohaupt,masculin,États-Unis
http://www.wikidata.org/entity/Q18645527,Valentin Matija Živic,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q19936296,Bojan Rugelj,masculin,Slovénie
http://www.wikidata.org/entity/Q18645527,Valentin Matija Živic,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q19602823,Vladimír Svatý,masculin,Tchécoslovaquie
http://www.wikidata.org/entity/Q19270229,Zenon Kałuża,masculin,Pologne
http://www.wikidata.org/entity/Q19423740,Erastus Wolcott Ellsworth,masculin,États-Unis
http://www.wikidata.org/entity/Q18645197,Srdan Turk,masculin,royaume de Yougoslavie
http://www.wikidata.org/entity/Q19520089,Leona Chalmers,féminin,États-Unis
http://www.wikidata.org/entity/Q19864922,Clem S. Clarke,masculin,États-Unis
http://www.wikidata.org/entity/Q19864930,John R Clarke,masculin,États-Unis
http://www.wikidata.org/entity/Q19521186,Sven Konrad Gerdman,masculin,Suède
http://www.wikidata.org/entity/Q18921643,Dhairya Dand,masculin,États-Unis
http://www.wikidata.org/entity/Q19689979,Fredrik Gripenstierna,masculin,Suède
http://www.wikidata.org/entity/Q19941953,Vlastimil Růžička,masculin,Tchécoslovaquie
http://www.wikidata.org/entity/Q19941953,Vlastimil Růžička,masculin,Tchéquie
http://www.wikidata.org/entity/Q19691352,Paweł Murza-Mucha,masculin,Pologne
http://www.wikidata.org/entity/Q19609527,Alex Cable,masculin,États-Unis
http://www.wikidata.org/entity/Q19865604,William T. Bovie,masculin,États-Unis
http://www.wikidata.org/entity/Q19937211,Ciril Tavčar,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q19937856,Peter Zadravec,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q19870622,Akintunde Akinwande,masculin,Nigeria
http://www.wikidata.org/entity/Q19937856,Peter Zadravec,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q19873901,Jobst Brandt,masculin,États-Unis
http://www.wikidata.org/entity/Q19909470,Q19909470,masculin,Union soviétique
http://www.wikidata.org/entity/Q19662985,George Washington,masculin,États-Unis
http://www.wikidata.org/entity/Q19952086,Abraham Chappe,masculin,France
http://www.wikidata.org/entity/Q19952087,Pierre François Chappe,masculin,France
http://www.wikidata.org/entity/Q19937856,Peter Zadravec,masculin,royaume de Yougoslavie
http://www.wikidata.org/entity/Q19856864,Dmitry Sovetkin,masculin,Empire russe
http://www.wikidata.org/entity/Q18674692,Winfried Stöcker,masculin,Allemagne
http://www.wikidata.org/entity/Q19917096,Q19917096,masculin,Union soviétique
http://www.wikidata.org/entity/Q19917096,Q19917096,masculin,Russie
http://www.wikidata.org/entity/Q19918364,Q19918364,masculin,Biélorussie
http://www.wikidata.org/entity/Q19877959,Phillip B. Downing,masculin,États-Unis
http://www.wikidata.org/entity/Q19283819,Georg Steuler,masculin,Allemagne
http://www.wikidata.org/entity/Q18764130,Gerald Hurst,masculin,États-Unis
http://www.wikidata.org/entity/Q18672288,Samuel Henshall,masculin,royaume de Grande-Bretagne
http://www.wikidata.org/entity/Q18672288,Samuel Henshall,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q19613147,Q19613147,masculin,Empire russe
http://www.wikidata.org/entity/Q18945578,Joseph Béranger,masculin,France
http://www.wikidata.org/entity/Q19794126,Joel Spira,masculin,États-Unis
http://www.wikidata.org/entity/Q18688625,Silvo Sokka,masculin,Finlande
http://www.wikidata.org/entity/Q19289473,Albert Lleó i Morera,masculin,Espagne
http://www.wikidata.org/entity/Q19289920,Auguste Estrade,masculin,France
http://www.wikidata.org/entity/Q19629740,Auguste Jean-Baptiste Tauleigne,masculin,France
http://www.wikidata.org/entity/Q19630250,Charles Wallace Hunt,masculin,États-Unis
http://www.wikidata.org/entity/Q19636414,Aina Muceniece,féminin,Union soviétique
http://www.wikidata.org/entity/Q19636414,Aina Muceniece,féminin,Lettonie
http://www.wikidata.org/entity/Q19937211,Ciril Tavčar,masculin,république fédérative socialiste de Yougoslavie
http://www.wikidata.org/entity/Q19373580,Hans Sundt Berggraf,masculin,Norvège
http://www.wikidata.org/entity/Q18738846,Joshua Rose,masculin,États-Unis
http://www.wikidata.org/entity/Q19287706,Karl Venier,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q19917096,Q19917096,masculin,Empire russe
http://www.wikidata.org/entity/Q19934202,Evgen Kansky,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q19896671,Tim Jenkins,masculin,États-Unis
http://www.wikidata.org/entity/Q18687823,Hon Lik,masculin,république populaire de Chine
http://www.wikidata.org/entity/Q19039880,Edwin Foden,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q18921293,Bob Adams,masculin,États-Unis
http://www.wikidata.org/entity/Q19301389,Pau Alguersuari i Pascual,masculin,Espagne
http://www.wikidata.org/entity/Q19822337,Bob Meistrell,masculin,États-Unis
http://www.wikidata.org/entity/Q19564465,John Tregoning,masculin,États-Unis
http://www.wikidata.org/entity/Q19934202,Evgen Kansky,masculin,royaume de Yougoslavie
http://www.wikidata.org/entity/Q19648874,Reem Al Marzouqi,féminin,Émirats arabes unis
http://www.wikidata.org/entity/Q19906384,Aleksandr Ivanovich Blagonravov,masculin,Union soviétique
http://www.wikidata.org/entity/Q19299440,Rudolf Krziwanek,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q80954188,Prosper Péchot,masculin,France
http://www.wikidata.org/entity/Q66111891,Q66111891,masculin,Union soviétique
http://www.wikidata.org/entity/Q66111891,Q66111891,masculin,Russie
http://www.wikidata.org/entity/Q75865837,Godwin Meade Pratt Swift,masculin,Irlande
http://www.wikidata.org/entity/Q65954014,Robert Grimshaw,masculin,États-Unis
http://www.wikidata.org/entity/Q66692168,R. Jude Samulski,masculin,États-Unis
http://www.wikidata.org/entity/Q78144864,Stan Karpenko,masculin,Lituanie
http://www.wikidata.org/entity/Q65165982,Rafał Pankowski,masculin,Pologne
http://www.wikidata.org/entity/Q78076969,Edwin Oetiker,masculin,Suisse
http://www.wikidata.org/entity/Q65589360,Cristobal Garrigosa Ceniceros,masculin,Espagne
http://www.wikidata.org/entity/Q71746253,Manuel Rodríguez-Arijón Pallas,masculin,Espagne
http://www.wikidata.org/entity/Q65589644,Jonathan Ingram,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q73422794,Hugo Sontag,masculin,royaume de Prusse
http://www.wikidata.org/entity/Q66544564,Mario Ricco,masculin,Italie
http://www.wikidata.org/entity/Q65132324,Andrei Vlasenko,masculin,Empire russe
http://www.wikidata.org/entity/Q79245172,Anders Ohls,masculin,grand-duché de Finlande
http://www.wikidata.org/entity/Q76361050,Q76361050,masculin,Union soviétique
http://www.wikidata.org/entity/Q76361050,Q76361050,masculin,Ukraine
http://www.wikidata.org/entity/Q66812861,Auguste Gonnet,masculin,France
http://www.wikidata.org/entity/Q70780329,Dino Terragni,masculin,royaume d'Italie
http://www.wikidata.org/entity/Q81883506,Jane Hartman Adamé,féminin,États-Unis
