inventor,inventorLabel,genderLabel,birth
http://www.wikidata.org/entity/Q41257,Heinrich Rudolf Hertz,masculin,1857-02-22T00:00:00Z
http://www.wikidata.org/entity/Q41314,Bobby Fischer,masculin,1943-03-09T00:00:00Z
http://www.wikidata.org/entity/Q41378,Charles Stark Draper,masculin,1901-10-02T00:00:00Z
http://www.wikidata.org/entity/Q41411,Sandford Fleming,masculin,1827-01-07T00:00:00Z
http://www.wikidata.org/entity/Q41510,Mandy Haberman,féminin,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41582,Beulah Louise Henry,féminin,1887-09-28T00:00:00Z
http://www.wikidata.org/entity/Q41624,Erna Schneider Hoover,féminin,1926-06-19T00:00:00Z
http://www.wikidata.org/entity/Q41627,Ida Henrietta Hyde,féminin,1857-09-08T00:00:00Z
http://www.wikidata.org/entity/Q41656,Amanda Jones,féminin,1835-10-19T00:00:00Z
http://www.wikidata.org/entity/Q41766,Ctésibios,masculin,-0283-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42574,James Cameron,masculin,1954-08-16T00:00:00Z
http://www.wikidata.org/entity/Q44335,Keith Campbell,masculin,1954-05-23T00:00:00Z
http://www.wikidata.org/entity/Q44412,Hans Christian Ørsted,masculin,1777-08-14T00:00:00Z
http://www.wikidata.org/entity/Q45440,Albrecht Ludwig Berblinger,masculin,1770-06-24T00:00:00Z
http://www.wikidata.org/entity/Q46633,Charles Babbage,masculin,1791-12-26T00:00:00Z
http://www.wikidata.org/entity/Q46830,Robert Hooke,masculin,1635-07-28T00:00:00Z
http://www.wikidata.org/entity/Q47087,Arthur C. Clarke,masculin,1917-12-16T00:00:00Z
http://www.wikidata.org/entity/Q47956,Shahriar Afshar,masculin,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48988,Marie Louise Killick,féminin,1914-02-08T00:00:00Z
http://www.wikidata.org/entity/Q49034,Hedy Lamarr,féminin,1914-11-09T00:00:00Z
http://www.wikidata.org/entity/Q49280,Mary Engle Pennington,féminin,1872-10-08T00:00:00Z
http://www.wikidata.org/entity/Q49769,Wolf Gerlach,masculin,1928-04-17T00:00:00Z
http://www.wikidata.org/entity/Q49819,Charles Simonyi,masculin,1948-09-10T00:00:00Z
http://www.wikidata.org/entity/Q49826,Andy Rubin,masculin,1963-03-13T00:00:00Z
http://www.wikidata.org/entity/Q51775,Harriet Williams Russell Strong,féminin,1844-07-23T00:00:00Z
http://www.wikidata.org/entity/Q54436,Mary Walton,féminin,1827-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55199,Lev Koulechov,masculin,1899-01-13T00:00:00Z
http://www.wikidata.org/entity/Q55250,Pierre Le Moyne d'Iberville,masculin,1661-07-16T00:00:00Z
http://www.wikidata.org/entity/Q56171,Hugh Seymour Davies,masculin,1943-04-23T00:00:00Z
http://www.wikidata.org/entity/Q57063,Philipp Lenard,masculin,1862-06-07T00:00:00Z
http://www.wikidata.org/entity/Q57073,Gabriel Fahrenheit,masculin,1686-05-24T00:00:00Z
http://www.wikidata.org/entity/Q57077,Ferdinand Braun,masculin,1850-06-06T00:00:00Z
http://www.wikidata.org/entity/Q57089,Paul Ehrlich,masculin,1854-03-14T00:00:00Z
http://www.wikidata.org/entity/Q57098,Gottlieb Daimler,masculin,1834-03-17T00:00:00Z
http://www.wikidata.org/entity/Q57162,Otto Lilienthal,masculin,1848-05-23T00:00:00Z
http://www.wikidata.org/entity/Q57189,Hans Geiger,masculin,1882-09-30T00:00:00Z
http://www.wikidata.org/entity/Q57249,Ferdinand Porsche,masculin,1875-09-03T00:00:00Z
http://www.wikidata.org/entity/Q57384,Wernher von Braun,masculin,1912-03-23T00:00:00Z
http://www.wikidata.org/entity/Q57479,Adam Opel,masculin,1837-05-09T00:00:00Z
http://www.wikidata.org/entity/Q58577,Werner von Siemens,masculin,1816-12-13T00:00:00Z
http://www.wikidata.org/entity/Q58720,Mikhaïl Lomonossov,masculin,1711-11-19T00:00:00Z
http://www.wikidata.org/entity/Q59207,Alexander Parkes,masculin,1813-12-29T00:00:00Z
http://www.wikidata.org/entity/Q59478,George Gamow,masculin,1904-03-04T00:00:00Z
http://www.wikidata.org/entity/Q60093,Konrad Zuse,masculin,1910-06-22T00:00:00Z
http://www.wikidata.org/entity/Q60095,Otto von Guericke,masculin,1602-11-30T00:00:00Z
http://www.wikidata.org/entity/Q60347,Walter Schottky,masculin,1886-07-23T00:00:00Z
http://www.wikidata.org/entity/Q60363,Hugo Junkers,masculin,1859-02-03T00:00:00Z
http://www.wikidata.org/entity/Q60546,Walter Dornberger,masculin,1895-09-06T00:00:00Z
http://www.wikidata.org/entity/Q60579,Moritz von Jacobi,masculin,1801-09-21T00:00:00Z
http://www.wikidata.org/entity/Q60677,Charles Proteus Steinmetz,masculin,1865-04-09T00:00:00Z
http://www.wikidata.org/entity/Q60871,Anton Flettner,masculin,1885-11-01T00:00:00Z
http://www.wikidata.org/entity/Q60904,Henrich Focke,masculin,1890-10-08T00:00:00Z
http://www.wikidata.org/entity/Q60927,Johann Nepomuk Maelzel,masculin,1772-08-15T00:00:00Z
http://www.wikidata.org/entity/Q60929,Hugo Schmeisser,masculin,1884-09-24T00:00:00Z
http://www.wikidata.org/entity/Q60962,Uziel Gal,masculin,1923-12-15T00:00:00Z
http://www.wikidata.org/entity/Q60992,Heinrich Daniel Ruhmkorff,masculin,1803-01-15T00:00:00Z
http://www.wikidata.org/entity/Q60997,Johann Christoph Denner,masculin,1655-08-13T00:00:00Z
http://www.wikidata.org/entity/Q61109,Oskar Barnack,masculin,1879-11-01T00:00:00Z
http://www.wikidata.org/entity/Q61149,Heinrich Göbel,masculin,1818-04-20T00:00:00Z
http://www.wikidata.org/entity/Q61218,Peter Henlein,masculin,1485-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61224,Franz Aepinus,masculin,1724-12-13T00:00:00Z
http://www.wikidata.org/entity/Q61232,Felix Hoffmann,masculin,1868-01-21T00:00:00Z
http://www.wikidata.org/entity/Q61361,Gustave Whitehead,masculin,1874-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61654,Max Skladanowsky,masculin,1863-04-30T00:00:00Z
http://www.wikidata.org/entity/Q61670,Hans Berger,masculin,1873-05-21T00:00:00Z
http://www.wikidata.org/entity/Q61771,Emil Wiechert,masculin,1861-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62007,Helmut Gröttrup,masculin,1916-02-12T00:00:00Z
http://www.wikidata.org/entity/Q62137,Franz Xaver Gabelsberger,masculin,1789-02-09T00:00:00Z
http://www.wikidata.org/entity/Q62311,Didi Senft,masculin,1952-02-07T00:00:00Z
http://www.wikidata.org/entity/Q62339,Boris Floricic,masculin,1972-06-08T00:00:00Z
http://www.wikidata.org/entity/Q62377,Carl Wilhelm Siemens,masculin,1823-04-04T00:00:00Z
http://www.wikidata.org/entity/Q62726,Gotthilf Hagen,masculin,1797-03-03T00:00:00Z
http://www.wikidata.org/entity/Q62734,Fritz von Opel,masculin,1899-05-04T00:00:00Z
http://www.wikidata.org/entity/Q62843,Robert E. Kahn,masculin,1938-12-23T00:00:00Z
http://www.wikidata.org/entity/Q62866,Ivan Sutherland,masculin,1938-05-16T00:00:00Z
http://www.wikidata.org/entity/Q62882,Marc Andreessen,masculin,1971-07-09T00:00:00Z
http://www.wikidata.org/entity/Q62891,Heike Kamerlingh Onnes,masculin,1853-09-21T00:00:00Z
http://www.wikidata.org/entity/Q62899,Steve Mann,masculin,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62910,Carver Mead,masculin,1934-05-01T00:00:00Z
http://www.wikidata.org/entity/Q62984,Rudolph Fittig,masculin,1835-12-06T00:00:00Z
http://www.wikidata.org/entity/Q63131,Paul Walden,masculin,1863-07-26T00:00:00Z
http://www.wikidata.org/entity/Q63217,Georg Wilhelm Richmann,masculin,1711-07-22T00:00:00Z
http://www.wikidata.org/entity/Q63236,Walter Bruch,masculin,1908-03-02T00:00:00Z
http://www.wikidata.org/entity/Q63709,Paul Nipkow,masculin,1860-08-22T00:00:00Z
http://www.wikidata.org/entity/Q63758,Eugen Langen,masculin,1833-10-09T00:00:00Z
http://www.wikidata.org/entity/Q63773,Willy Ley,masculin,1906-10-02T00:00:00Z
http://www.wikidata.org/entity/Q63788,Ludwig Bölkow,masculin,1912-06-30T00:00:00Z
http://www.wikidata.org/entity/Q64241,Max Knoll,masculin,1897-07-17T00:00:00Z
http://www.wikidata.org/entity/Q64428,Hermann Gruson,masculin,1821-02-13T00:00:00Z
http://www.wikidata.org/entity/Q64718,Victor Hasselblad,masculin,1906-03-08T00:00:00Z
http://www.wikidata.org/entity/Q64980,Paul Rudolph,masculin,1858-01-14T00:00:00Z
http://www.wikidata.org/entity/Q65344,Andy Bechtolsheim,masculin,1955-09-30T00:00:00Z
http://www.wikidata.org/entity/Q65705,Albert Betz,masculin,1885-12-25T00:00:00Z
http://www.wikidata.org/entity/Q65853,Johann Andreas Segner,masculin,1704-10-09T00:00:00Z
http://www.wikidata.org/entity/Q65896,Gunther von Hagens,masculin,1945-01-10T00:00:00Z
http://www.wikidata.org/entity/Q66166,Adolf Martens,masculin,1850-03-06T00:00:00Z
http://www.wikidata.org/entity/Q66878,Wilhelm Bauer,masculin,1822-12-23T00:00:00Z
http://www.wikidata.org/entity/Q67045,Hermann Sprengel,masculin,1834-08-29T00:00:00Z
http://www.wikidata.org/entity/Q67104,Wilhelm Normann,masculin,1870-01-16T00:00:00Z
http://www.wikidata.org/entity/Q67152,Christian Hülsmeyer,masculin,1881-12-25T00:00:00Z
http://www.wikidata.org/entity/Q68032,Hermann Anschütz-Kaempfe,masculin,1872-10-03T00:00:00Z
http://www.wikidata.org/entity/Q68175,Wilhelm Klinkerfues,masculin,1827-03-29T00:00:00Z
http://www.wikidata.org/entity/Q68443,Julius Neubronner,masculin,1852-02-08T00:00:00Z
http://www.wikidata.org/entity/Q68621,Béla Barényi,masculin,1907-03-01T00:00:00Z
http://www.wikidata.org/entity/Q69736,Georg Friedrich von Reichenbach,masculin,1771-08-24T00:00:00Z
http://www.wikidata.org/entity/Q69894,Bodo von Borries,masculin,1905-05-22T00:00:00Z
http://www.wikidata.org/entity/Q69994,Hermann Kemper,masculin,1892-04-05T00:00:00Z
http://www.wikidata.org/entity/Q70360,Arthur Rudolph,masculin,1906-11-09T00:00:00Z
http://www.wikidata.org/entity/Q70413,Dietrich Nikolaus Winkel,masculin,1777-01-01T00:00:00Z
http://www.wikidata.org/entity/Q70788,Paul Daimler,masculin,1869-09-13T00:00:00Z
http://www.wikidata.org/entity/Q70812,Fritz Klatte,masculin,1880-03-28T00:00:00Z
http://www.wikidata.org/entity/Q70993,Rodolphe Ackermann,masculin,1764-04-20T00:00:00Z
http://www.wikidata.org/entity/Q70995,Ottomar Anschütz,masculin,1846-05-16T00:00:00Z
http://www.wikidata.org/entity/Q70996,Georg von Arco,masculin,1869-08-30T00:00:00Z
http://www.wikidata.org/entity/Q70997,Ralph Baer,masculin,1922-03-08T00:00:00Z
http://www.wikidata.org/entity/Q70999,Manfred von Ardenne,masculin,1907-01-20T00:00:00Z
http://www.wikidata.org/entity/Q71000,Karlheinz Brandenburg,masculin,1954-06-20T00:00:00Z
http://www.wikidata.org/entity/Q71001,Artur Fischer,masculin,1919-12-31T00:00:00Z
http://www.wikidata.org/entity/Q71003,Theobald Boehm,masculin,1794-04-09T00:00:00Z
http://www.wikidata.org/entity/Q71004,Emile Berliner,masculin,1851-05-20T00:00:00Z
http://www.wikidata.org/entity/Q71006,Johann Nikolaus von Dreyse,masculin,1787-11-20T00:00:00Z
http://www.wikidata.org/entity/Q71008,Hans Beck,masculin,1929-05-06T00:00:00Z
http://www.wikidata.org/entity/Q71010,Johann Bessler,masculin,1680-01-01T00:00:00Z
http://www.wikidata.org/entity/Q71022,Ernst August Friedrich Ruska,masculin,1906-12-25T00:00:00Z
http://www.wikidata.org/entity/Q71031,Robert Wilhelm Bunsen,masculin,1811-03-30T00:00:00Z
http://www.wikidata.org/entity/Q71032,Robert Bosch,masculin,1861-09-23T00:00:00Z
http://www.wikidata.org/entity/Q71958,Tivadar Millner,masculin,1899-03-07T00:00:00Z
http://www.wikidata.org/entity/Q72357,Otto Schott,masculin,1851-12-17T00:00:00Z
http://www.wikidata.org/entity/Q72363,Friedrich Koenig,masculin,1774-04-17T00:00:00Z
http://www.wikidata.org/entity/Q72367,Fritz Hofmann,masculin,1866-11-02T00:00:00Z
http://www.wikidata.org/entity/Q72518,Hugo Borchardt,masculin,1844-06-06T00:00:00Z
http://www.wikidata.org/entity/Q72618,Joseph Albert,masculin,1825-03-05T00:00:00Z
http://www.wikidata.org/entity/Q73058,Willard Boyle,masculin,1924-08-19T00:00:00Z
http://www.wikidata.org/entity/Q73386,Johanna Budwig,féminin,1908-09-30T00:00:00Z
http://www.wikidata.org/entity/Q73744,Heinrich Lübbe,masculin,1884-01-12T00:00:00Z
http://www.wikidata.org/entity/Q74028,Leonid Andrussow,masculin,1896-11-28T00:00:00Z
http://www.wikidata.org/entity/Q74551,Charles H. Henry,masculin,1937-05-06T00:00:00Z
http://www.wikidata.org/entity/Q74803,Friedrich Gottlob Keller,masculin,1816-06-27T00:00:00Z
http://www.wikidata.org/entity/Q75146,Friedrich Hermann Wölfert,masculin,1850-11-17T00:00:00Z
http://www.wikidata.org/entity/Q75234,Frédéric-Albert Winsor,masculin,1763-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75378,Johann Peter Grieß,masculin,1829-09-06T00:00:00Z
http://www.wikidata.org/entity/Q75698,Samuel Morse,masculin,1791-04-27T00:00:00Z
http://www.wikidata.org/entity/Q75782,Nikolaus Otto,masculin,1832-06-10T00:00:00Z
http://www.wikidata.org/entity/Q76056,Wilhelm Albert,masculin,1787-01-24T00:00:00Z
http://www.wikidata.org/entity/Q76056,Wilhelm Albert,masculin,1787-01-27T00:00:00Z
http://www.wikidata.org/entity/Q76116,Johann Helfrich von Müller,masculin,1746-01-16T00:00:00Z
http://www.wikidata.org/entity/Q76373,George E. Smith,masculin,1930-05-10T00:00:00Z
http://www.wikidata.org/entity/Q76403,Heinrich Gerber,masculin,1832-01-01T00:00:00Z
http://www.wikidata.org/entity/Q76403,Heinrich Gerber,masculin,1832-11-18T00:00:00Z
http://www.wikidata.org/entity/Q76424,Louis Schmeisser,masculin,1848-02-05T00:00:00Z
http://www.wikidata.org/entity/Q76468,Hans Lippershey,masculin,1570-01-01T00:00:00Z
http://www.wikidata.org/entity/Q76474,Walther Bothe,masculin,1891-01-08T00:00:00Z
http://www.wikidata.org/entity/Q76541,Hans von Ohain,masculin,1911-12-14T00:00:00Z
http://www.wikidata.org/entity/Q76606,Carl Bosch,masculin,1874-08-27T00:00:00Z
http://www.wikidata.org/entity/Q76622,Viktor Meyer,masculin,1848-09-08T00:00:00Z
http://www.wikidata.org/entity/Q76693,Rudolf Hell,masculin,1901-12-19T00:00:00Z
http://www.wikidata.org/entity/Q76738,Athanasius Kircher,masculin,1602-05-02T00:00:00Z
http://www.wikidata.org/entity/Q76930,Rupert du Rhin,masculin,1619-12-27T00:00:00Z
http://www.wikidata.org/entity/Q76970,Pavel Tcherenkov,masculin,1904-07-28T00:00:00Z
http://www.wikidata.org/entity/Q76980,Josef Ganz,masculin,1898-07-01T00:00:00Z
http://www.wikidata.org/entity/Q77090,Karl Jatho,masculin,1873-02-03T00:00:00Z
http://www.wikidata.org/entity/Q77097,Felix Wankel,masculin,1902-08-13T00:00:00Z
http://www.wikidata.org/entity/Q77114,Eugen Baumann,masculin,1846-12-12T00:00:00Z
http://www.wikidata.org/entity/Q77117,Bertha Benz,féminin,1849-05-03T00:00:00Z
http://www.wikidata.org/entity/Q77122,Karl Drais,masculin,1785-04-29T00:00:00Z
http://www.wikidata.org/entity/Q77124,Philipp Reis,masculin,1834-01-07T00:00:00Z
http://www.wikidata.org/entity/Q77125,Wilhelm Maybach,masculin,1846-02-09T00:00:00Z
http://www.wikidata.org/entity/Q77235,Gerhard Sessler,masculin,1931-02-15T00:00:00Z
http://www.wikidata.org/entity/Q77524,Hermann Frasch,masculin,1851-12-25T00:00:00Z
http://www.wikidata.org/entity/Q77649,Wilhelm Mauser,masculin,1834-05-02T00:00:00Z
http://www.wikidata.org/entity/Q77697,Schweipolt Fiol,masculin,1460-01-01T00:00:00Z
http://www.wikidata.org/entity/Q77732,Carl Almenräder,masculin,1786-10-03T00:00:00Z
http://www.wikidata.org/entity/Q77936,Andreas Stihl,masculin,1896-11-10T00:00:00Z
http://www.wikidata.org/entity/Q78007,Konrad Dannenberg,masculin,1912-08-05T00:00:00Z
http://www.wikidata.org/entity/Q78008,Gerhard Fischer,masculin,1899-03-18T00:00:00Z
http://www.wikidata.org/entity/Q78097,Heinrich Welker,masculin,1912-09-09T00:00:00Z
http://www.wikidata.org/entity/Q78241,Hans Liebherr,masculin,1915-04-01T00:00:00Z
http://www.wikidata.org/entity/Q78431,Oskar Heil,masculin,1908-03-20T00:00:00Z
http://www.wikidata.org/entity/Q78457,Ludwig Elsbett,masculin,1913-11-08T00:00:00Z
http://www.wikidata.org/entity/Q78481,Richard Adolf Zsigmondy,masculin,1865-04-01T00:00:00Z
http://www.wikidata.org/entity/Q78503,Hermann Oberth,masculin,1894-06-25T00:00:00Z
http://www.wikidata.org/entity/Q78558,Joseph Ressel,masculin,1793-06-29T00:00:00Z
http://www.wikidata.org/entity/Q78713,Ferdinand Piëch,masculin,1937-04-17T00:00:00Z
http://www.wikidata.org/entity/Q78926,Viktor Kaplan,masculin,1876-11-27T00:00:00Z
http://www.wikidata.org/entity/Q79023,Bedřich Diviš Weber,masculin,1766-10-09T00:00:00Z
http://www.wikidata.org/entity/Q79090,Wilhelm Engerth,masculin,1814-05-26T00:00:00Z
http://www.wikidata.org/entity/Q79129,Franz von Uchatius,masculin,1811-10-20T00:00:00Z
http://www.wikidata.org/entity/Q79130,Günther Burstyn,masculin,1879-07-06T00:00:00Z
http://www.wikidata.org/entity/Q79143,Theodor Scheimpflug,masculin,1865-10-07T00:00:00Z
http://www.wikidata.org/entity/Q80476,Percival Alfred Yeomans,masculin,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q80905,Donald Arthur Glaser,masculin,1926-09-21T00:00:00Z
http://www.wikidata.org/entity/Q81130,Anders Celsius,masculin,1701-12-08T00:00:00Z
http://www.wikidata.org/entity/Q81627,Al-Djazari,masculin,1164-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83233,Jacques-Yves Cousteau,masculin,1910-06-11T00:00:00Z
http://www.wikidata.org/entity/Q83557,Nikolaï Bassov,masculin,1922-12-14T00:00:00Z
http://www.wikidata.org/entity/Q84085,Bryce Bayer,masculin,1929-08-15T00:00:00Z
http://www.wikidata.org/entity/Q84333,Robert Lusser,masculin,1899-04-19T00:00:00Z
http://www.wikidata.org/entity/Q84371,Karl von Terzaghi,masculin,1883-10-02T00:00:00Z
http://www.wikidata.org/entity/Q84530,Edmund Rumpler,masculin,1872-01-04T00:00:00Z
http://www.wikidata.org/entity/Q84609,Fritz Pfleumer,masculin,1881-03-20T00:00:00Z
http://www.wikidata.org/entity/Q84870,Herman Potočnik,masculin,1892-12-22T00:00:00Z
http://www.wikidata.org/entity/Q84887,Carl Kellner,masculin,1826-03-26T00:00:00Z
http://www.wikidata.org/entity/Q85126,Hermann Ganswindt,masculin,1856-06-12T00:00:00Z
http://www.wikidata.org/entity/Q85304,Paul Eisler,masculin,1907-08-03T00:00:00Z
http://www.wikidata.org/entity/Q85447,Friedrich Eduard Hoffmann,masculin,1818-10-18T00:00:00Z
http://www.wikidata.org/entity/Q85505,Edmund Germer,masculin,1901-08-24T00:00:00Z
http://www.wikidata.org/entity/Q85565,Jakob Christoph Rad,masculin,1799-03-24T00:00:00Z
http://www.wikidata.org/entity/Q85565,Jakob Christoph Rad,masculin,1799-03-25T00:00:00Z
http://www.wikidata.org/entity/Q1351565,Octave Chanute,masculin,1832-02-18T00:00:00Z
http://www.wikidata.org/entity/Q1351738,John Adams Whipple,masculin,1822-09-10T00:00:00Z
http://www.wikidata.org/entity/Q1351884,Robert N. Hall,masculin,1919-12-25T00:00:00Z
http://www.wikidata.org/entity/Q1352400,Erich Heinzig,masculin,1902-11-21T00:00:00Z
http://www.wikidata.org/entity/Q1352633,Samuel W. Alderson,masculin,1914-10-21T00:00:00Z
http://www.wikidata.org/entity/Q1352774,Erich Lutter,masculin,1884-08-19T00:00:00Z
http://www.wikidata.org/entity/Q1353064,Maurice Lévy,masculin,1838-02-28T00:00:00Z
http://www.wikidata.org/entity/Q1353340,Sidney Gilchrist Thomas,masculin,1850-04-16T00:00:00Z
http://www.wikidata.org/entity/Q1353638,Ian Wilmut,masculin,1944-07-07T00:00:00Z
http://www.wikidata.org/entity/Q1353851,Q1353851,masculin,1845-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1354099,Erik Rotheim,masculin,1898-09-19T00:00:00Z
http://www.wikidata.org/entity/Q1354261,Ray Dolby,masculin,1933-01-18T00:00:00Z
http://www.wikidata.org/entity/Q1354864,Traian Vuia,masculin,1872-08-17T00:00:00Z
http://www.wikidata.org/entity/Q1355182,Robert Stevenson,masculin,1772-06-08T00:00:00Z
http://www.wikidata.org/entity/Q1355479,James Beaumont Neilson,masculin,1792-06-22T00:00:00Z
http://www.wikidata.org/entity/Q1355479,James Beaumont Neilson,masculin,1792-07-22T00:00:00Z
http://www.wikidata.org/entity/Q1356328,James David Forbes,masculin,1809-04-20T00:00:00Z
http://www.wikidata.org/entity/Q1356467,Ernest Monnington Bowden,masculin,1859-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1357763,Gottfried Heinrich Melzer,masculin,1820-03-02T00:00:00Z
http://www.wikidata.org/entity/Q1358035,Ernst Fehrer,masculin,1919-03-24T00:00:00Z
http://www.wikidata.org/entity/Q1358890,Q1358890,masculin,1860-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1359713,Ernst Paul Lehmann,masculin,1856-06-09T00:00:00Z
http://www.wikidata.org/entity/Q1359798,Ernst Pohl,masculin,1876-12-12T00:00:00Z
http://www.wikidata.org/entity/Q1360120,Ernst Schneider,masculin,1894-06-18T00:00:00Z
http://www.wikidata.org/entity/Q1360179,John Byrom,masculin,1692-02-29T00:00:00Z
http://www.wikidata.org/entity/Q1360349,Sophie Scott,féminin,1831-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1360512,Ernst Walter Ruhmer,masculin,1878-12-15T00:00:00Z
http://www.wikidata.org/entity/Q1360567,Ernst Werndl,masculin,1886-11-02T00:00:00Z
http://www.wikidata.org/entity/Q1360589,Georges Lakhovsky,masculin,1873-09-17T00:00:00Z
http://www.wikidata.org/entity/Q1360590,Werner Beiter,masculin,1939-03-18T00:00:00Z
http://www.wikidata.org/entity/Q1361390,Procopius Divisch,masculin,1698-03-26T00:00:00Z
http://www.wikidata.org/entity/Q1361553,Isaac Newton Lewis,masculin,1858-10-12T00:00:00Z
http://www.wikidata.org/entity/Q1363897,William Friese-Greene,masculin,1855-09-05T00:00:00Z
